	best_epoch	best_validation_em	best_validation_end_acc	best_validation_f1	best_validation_loss	best_validation_span_acc	best_validation_start_acc	dataset_reader.token_indexers.token_characters.character_tokenizer.byte_encoding	dataset_reader.token_indexers.token_characters.character_tokenizer.end_tokens	dataset_reader.token_indexers.token_characters.character_tokenizer.start_tokens	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	epoch	iterator.batch_size	iterator.sorting_keys	iterator.type	model.dropout	model.modeling_layer.bidirectional	model.modeling_layer.dropout	model.modeling_layer.hidden_size	model.modeling_layer.input_size	model.modeling_layer.num_layers	model.modeling_layer.type	model.num_highway_layers	model.phrase_layer.bidirectional	model.phrase_layer.dropout	model.phrase_layer.hidden_size	model.phrase_layer.input_size	model.phrase_layer.num_layers	model.phrase_layer.type	model.similarity_function.combination	model.similarity_function.tensor_1_dim	model.similarity_function.tensor_2_dim	model.similarity_function.type	model.span_end_encoder.bidirectional	model.span_end_encoder.dropout	model.span_end_encoder.hidden_size	model.span_end_encoder.input_size	model.span_end_encoder.num_layers	model.span_end_encoder.type	model.text_field_embedder.token_embedders.token_characters.dropout	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.embedding.num_embeddings	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.optimizer.betas	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_cpu_memory_MB	training_duration	training_em	training_end_acc	training_epochs	training_f1	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_span_acc	training_start_acc	training_start_epoch	validation_data_path	validation_em	validation_end_acc	validation_f1	validation_loss	validation_span_acc	validation_start_acc	dataset_reader.sample	embedding
0	12	0.6612109744560075	0.651844843897824	0.7579305450445434	3.0086532702243995	0.5303689687795649	0.6157994323557238	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.13894067842394714	True	0.31128331902126816	458	1672	3	lstm	3	True	0.41364311896082107	209	410	2	lstm	x,y,x*y	418	418	linear	True	0.34454006753104244	163	4420	2	lstm	0.29092631273488867	49	262	49	[1, 2, 3, 4, 5]	62	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7681.808	7281	6883	7417	7615	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.395181659127402	0.5	max	2	reduce_on_plateau	20	['0.9157779926865425', '0.9312044912819705']	0.00011269485219630785	adam	10	+em	7681.808	42699.0	0.8595303599356157	0.901905272891243	19	0.9354597891870403	6715	5555	6043	5841	0.6007321637766818	0.8230915878035138	0.8903069669745088	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6439924314096499	0.6421948912015137	0.7514311975533019	4.447159475349623	0.5151371807000946	0.6052034058656576	10000	glove
1	8	0.6511825922421949	0.6473982970671712	0.7504054156749541	2.942650143750316	0.5251655629139073	0.6141911069063387	utf-8	[260]	[259]	5	characters	True	single_id	squad	17	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3707716946730989	True	0.11882237916268651	232	2000	3	lstm	1	True	0.17179910072677063	250	220	3	lstm	x,y,x*y	500	500	linear	True	0.02797300363920807	231	3392	1	lstm	0.2535210750663656	45	262	45	[1, 2, 3, 4, 5]	24	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7653.628	7023	8043	7617	7850	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.977078120714989	0.5	max	2	reduce_on_plateau	20	['0.9563417659442317', '0.9238901605928929']	0.0006290648955024024	adam	10	+em	7653.628	32387.000000000004	0.7892213381431294	0.8488110594869804	17	0.8881588354728516	5239	7731	5217	4969	1.02674830871766	0.7499857304307127	0.8288907407618809	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6377483443708609	0.6343424787133396	0.7388037688168383	3.737491084930576	0.5081362346263009	0.5983916745506149	10000	glove
2	11	0.012677388836329235	0.013718070009460738	0.045529176065412146	9.763397170628073	0.005203405865657522	0.021475875118259224	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.47690517225643153	True	0.2471620957320182	441	2208	2	lstm	2	True	0.004284652999094252	276	250	1	lstm	x,y,x*y	552	552	linear	True	0.45185802290740773	205	4854	3	lstm	0.3294300600162402	19	262	19	[1, 2, 3]	50	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7660.288	7281	7045	7417	7615	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.003578131618704	0.5	max	2	reduce_on_plateau	20	['0.908842833833134', '0.9278006921459032']	0.09736922156252292	adam	10	+em	7660.288	36191.0	0.0006506923595018208	0.008778639025559653	19	0.06353044520736549	4691	5559	6043	6725	10.61095734722538	0.0002739757303165561	0.008550325916962523	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.007000946073793756	0.011920529801324504	0.03338375041717627	9.798097239680441	0.0035950804162724692	0.013245033112582781	10000	glove
3	16	0.5269631031220435	0.5683065279091769	0.6507279568712562	3.4883350876925032	0.4220435193945128	0.5047303689687795	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.021377410442190437	True	0.2914502377088584	317	2456	3	lstm	2	True	0.09193484337984481	307	260	1	lstm	x,y,x*y	614	614	linear	True	0.3320513873039856	507	4358	3	lstm	0.018346340981135856	18	262	18	[1, 2, 3, 4]	40	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7729.984	7211	7103	7109	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.420545345729123	0.5	max	2	reduce_on_plateau	20	['0.9107824183727542', '0.9930809800551247']	1.4639685512701478e-05	adam	10	+em	7729.984	50391.0	0.5918446557609105	0.7358074863868309	19	0.74729099357979	10	6853	7109	7803	2.307623128041829	0.5340129453532575	0.5955547437756139	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5188268684957427	0.554872280037843	0.6458919698726097	3.789708180615112	0.41466414380321664	0.5035950804162724	10000	glove
4	1	0.025733207190160833	0.03869441816461684	0.07050088341916204	11.318704289856187	0.02128666035950804	0.0390728476821192	utf-8	[260]	[259]	5	characters	True	single_id	squad	10	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.47684619724971394	True	0.27909400149862396	301	2120	2	lstm	1	True	0.19459799598563876	265	235	1	lstm	x,y,x*y	530	530	linear	True	0.28488449830125157	306	3926	3	lstm	0.29671375314268716	36	262	36	[1, 2, 3, 4, 5]	27	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7677.364	7221	7675	7879	7777	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.5682447605300425	0.5	max	2	reduce_on_plateau	20	['0.9620482604171426', '0.9062821714466857']	0.012713076225459866	adam	10	+em	7677.364	20199.0	0.0004908731834838298	0.008139362321487688	10	0.06357700549156665	7221	6893	7879	7777	10.072970858273441	0.0002739757303165561	0.009315174830762909	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.009176915799432356	0.006433301797540208	0.02840630288547191	9.769643260563376	0.0062440870387890255	0.021475875118259224	10000	glove
5	11	0.6726584673604541	0.6620624408703879	0.7642391605758271	2.605526649194478	0.5462630085146641	0.6278145695364239	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1995573659298342	True	0.3310441317626561	459	672	3	lstm	1	True	0.4718456549217866	84	272	2	lstm	x,y,x*y	168	168	linear	True	0.187693884387099	510	3426	3	lstm	0.43435081354061894	35	262	35	[1, 2, 3, 4]	43	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7723.548	7945	7835	7835	7607	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.00905661986953	0.5	max	2	reduce_on_plateau	20	['0.9956869307928163', '0.9796333660899377']	0.0003314634007116435	adam	10	+em	7723.548	51299.0	0.788627724060777	0.8537083756663889	19	0.8905858457868023	7945	6965	0	0	0.959046963635645	0.7440039269854679	0.8197468007625658	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6644276253547776	0.653926206244087	0.7594169804006304	3.5224389907271347	0.5331125827814569	0.6147587511825923	10000	glove
6	0	0.10785241248817408	0.1639545884578997	0.19441467416935002	6.928627083052666	0.09082308420056764	0.14957426679280983	utf-8	[260]	[259]	5	characters	True	single_id	squad	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.16475884264843643	True	0.038375183662974766	507	1864	1	lstm	2	True	0.47874194438774137	233	172	1	lstm	x,y,x*y	466	466	linear	True	0.27479373001280805	162	4906	1	lstm	0.2810439390228208	37	262	37	[1, 2, 3]	24	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7657.336	7143	7625	7767	6845	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.573555393397798	0.5	max	2	reduce_on_plateau	20	['0.9060681876978283', '0.9867682042820753']	0.017911945810627113	adam	10	+em	7657.336	13103.0	0.002465781572849005	0.015628032283473557	9	0.06535675142200423	7143	7331	5157	6845	10.074536004959176	0.0019406614230756058	0.01662119430587107	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.006054872280037843	0.01315042573320719	0.06052374158867084	9.747566567967771	0.003878902554399243	0.022232734153263954	10000	glove
7	19	0.0814569536423841	0.14692526017029328	0.18715409928155013	7.188633354637157	0.06338694418164617	0.12317880794701987	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2586863267556008	True	0.1083613629813967	446	1632	3	lstm	3	True	0.11809830273468419	204	151	1	lstm	x,y,x*y	408	408	linear	True	0.08496398995894411	323	4308	1	lstm	0.3912755206570801	52	262	52	[1, 2, 3]	17	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7672.764	7945	7835	7835	7607	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.637627420383575	0.5	max	2	reduce_on_plateau	20	['0.9211172664357545', '0.922465359122427']	1.3455631159730867e-06	adam	10	+em	7672.764	35731.0	0.06514914553819108	0.1383234968435713	19	0.15826884677346745	7945	5133	0	5183	7.298184200879101	0.059407070856973256	0.11860865991620909	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0814569536423841	0.14692526017029328	0.18715409928155013	7.188633354637157	0.06338694418164617	0.12317880794701987	10000	glove
8	11	0.5599810785241249	0.5856196783349101	0.6760310581788285	3.2040985819070675	0.4488174077578051	0.5328287606433302	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2764271849380842	True	0.09684148298834139	483	1360	1	lstm	1	True	0.19451655537110463	170	312	2	lstm	x,y,x*y	340	340	linear	True	0.003699546433204859	504	4258	2	lstm	0.2721483176070507	60	262	60	[1, 2, 3, 4]	53	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7720.808	7211	8047	7249	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.259799530907989	0.5	max	2	reduce_on_plateau	20	['0.9043425149795542', '0.9416656767197007']	3.910320673831119e-05	adam	10	+em	7720.808	39227.0	0.6746652359045194	0.8631377070514503	19	0.8173062992887553	6381	7103	5553	8085	1.658239536470474	0.6140595212274113	0.6339341773307915	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5463576158940397	0.5680227057710502	0.6684212609076745	3.9871493200130432	0.4367076631977294	0.5352885525070955	10000	glove
9	15	0.6701986754966888	0.6559129612109744	0.7649641504065906	3.456024217172758	0.5360454115421003	0.6228003784295175	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.24209162011971158	True	0.24205238808392432	254	920	3	lstm	2	True	0.06895299750937661	115	262	2	lstm	x,y,x*y	230	230	linear	True	0.0027570818522967833	394	2444	2	lstm	0.0302818091800921	20	262	20	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7657.052	8093	7783	8007	7287	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.42112013347483	0.5	max	2	reduce_on_plateau	20	['0.9377370589132535', '0.9320574240440852']	0.0003826948711801022	adam	10	+em	7657.052	35569.0	0.8185253256315711	0.8677382161896825	19	0.9136815177027291	4717	7783	5121	7287	0.8212552586252286	0.7732850831630498	0.8575782828571102	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6616840113528856	0.6494796594134342	0.7629717519217593	3.7689287077731337	0.5274361400189215	0.6199621570482498	10000	glove
10	10	0.6396404919583728	0.6366130558183538	0.7387882722824007	3.1179005867955185	0.5151371807000946	0.6024597918637654	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.36931241403243326	True	0.06826542607694042	341	2432	1	lstm	2	True	0.006100626821533839	304	296	2	lstm	x,y,x*y	608	608	linear	True	0.34306402348260895	73	4478	1	lstm	0.3850122969778815	43	262	43	[1, 2, 3, 4]	49	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7653.176	7221	7677	7485	7777	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.2580248129001514	0.5	max	2	reduce_on_plateau	20	['0.9857654743969362', '0.9375756749171239']	0.00026687575184660176	adam	10	+em	7653.176	28462.0	0.8972591011312915	0.9310494412036667	19	0.950921501830854	7221	7197	6035	6045	0.4317039545730913	0.8749643260767817	0.9230813137136269	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6083254493850521	0.6120151371807001	0.7213194577572836	5.164016778909132	0.4804162724692526	0.5761589403973509	10000	glove
11	12	0.3512771996215705	0.36991485335856195	0.4427208723819003	4.914775493105313	0.27975402081362344	0.34645222327341535	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4377646371452109	True	0.1423374254381377	457	2912	3	lstm	2	True	0.3925983570919637	364	268	3	lstm	x,y,x*y	728	728	linear	True	0.31693431647426984	183	5654	1	lstm	0.11801174759091204	32	262	32	[1, 2, 3]	56	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7692.004	7931	7615	7713	8055	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.29358650091893	0.5	max	2	reduce_on_plateau	20	['0.9835340856962703', '0.9657952115841064']	0.001285053391122683	adam	10	+em	7692.004	47296.0	0.5528716081233804	0.6348816767314696	19	0.6625897200165037	7669	5359	7713	6187	2.334234054001499	0.5196406351670682	0.6170047603283143	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.34531693472090824	0.3618732261116367	0.43789525755260494	6.156049218011876	0.2769157994323557	0.33642384105960266	10000	glove
12	19	0.4230842005676443	0.47540208136234624	0.5538276216094266	4.144566398886076	0.3382213812677389	0.4180700094607379	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2558551063514902	True	0.11775761458789052	159	2576	3	lstm	1	True	0.15874600509911946	322	185	2	lstm	x,y,x*y	644	644	linear	True	0.24596200478033786	174	3530	2	lstm	0.3125223403381336	44	262	44	[1, 2, 3, 4, 5]	17	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7655.02	7931	7613	7993	7447	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.702218996375786	0.5	max	2	reduce_on_plateau	20	['0.940246836683322', '0.9531785998206515']	1.0267988732292625e-05	adam	10	+em	7655.02	34526.0	0.365871756526901	0.48958321442025593	19	0.5275675663251518	7931	7613	7345	7447	4.077577580033917	0.32593979383326294	0.41346362401397274	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.4230842005676443	0.47540208136234624	0.5538276216094266	4.144566398886076	0.3382213812677389	0.4180700094607379	10000	glove
13	19	0.29053926206244085	0.38429517502365185	0.43308709138840557	5.021448020675359	0.23566698202459793	0.3072847682119205	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.31194291904987825	True	0.20962372442953364	179	1440	2	lstm	1	True	0.23872829478673258	180	410	2	lstm	x,y,x*y	360	360	linear	True	0.3531201294192249	400	2514	3	lstm	0.0014516187479686748	27	262	27	[1, 2, 3, 4, 5]	62	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7665.764	7211	8011	7249	8085	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.011485289065499	0.5	max	2	reduce_on_plateau	20	['0.9739946714057972', '0.969094172252755']	6.144917077991898e-06	adam	10	+em	7665.764	39045.0	0.24024246852133016	0.3744334980992934	19	0.38894481876699816	6383	6631	6519	8085	5.135762439710365	0.21698877841071246	0.2874233724129271	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.29053926206244085	0.38429517502365185	0.43308709138840557	5.021448020675359	0.23566698202459793	0.3072847682119205	10000	glove
14	10	0.6792809839167455	0.6753074739829706	0.7712637595952572	2.51741482883286	0.5540208136234627	0.6334910122989593	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.49665300821096153	True	0.47674522059840396	416	1904	2	lstm	3	True	0.39593140924235537	238	256	1	lstm	x,y,x*y	476	476	linear	True	0.17752607311192398	83	4400	3	lstm	0.008679679389485329	56	262	56	[1, 2, 3, 4]	39	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7644.148	7273	8043	6673	7448	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.14883788801615	0.5	max	2	reduce_on_plateau	20	['0.9440083438462812', '0.9757522303172717']	0.00016646769681899517	adam	10	+em	7644.148	34031.0	0.7642210527517438	0.8336967316978504	19	0.8836050722865972	5239	8011	5217	4969	1.1063352315815072	0.7113551524560783	0.8000890421123529	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6660359508041628	0.6633869441816461	0.7630364018571854	3.397592879820519	0.5369914853358562	0.6147587511825923	10000	glove
15	19	0.056669820245979184	0.12015137180700095	0.14451453902987182	7.493138900502908	0.04550614947965941	0.09082308420056764	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1905838141587426	True	0.2488407497715973	125	1256	1	lstm	3	True	0.4038896183058575	157	184	1	lstm	x,y,x*y	314	314	linear	True	0.1603987218513896	290	2006	1	lstm	0.39273367854207625	53	262	53	[1, 2, 3, 4]	21	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7648.096	4693	7769	7695	7747	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.726770905979031	0.5	max	2	reduce_on_plateau	20	['0.9195559426889882', '0.9571422539521907']	1.543607748097002e-06	adam	10	+em	7648.096	22344.0	0.04681560291784153	0.11849450336191053	19	0.12437102376367323	4693	7205	6615	7747	7.527751283863363	0.04357355677576228	0.09018367789586638	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.056669820245979184	0.12015137180700095	0.14451453902987182	7.493138900502908	0.04550614947965941	0.09082308420056764	10000	glove
16	16	0.653926206244087	0.6422894985808894	0.7494783800470706	2.9324809608589324	0.5247871333964049	0.6091769157994323	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.41790202094865875	True	0.16949852994326137	350	2088	2	lstm	3	True	0.31576773617423265	261	255	2	lstm	x,y,x*y	522	522	linear	True	0.41488976225372637	281	4188	2	lstm	0.20604285966839248	25	262	25	[1, 2, 3, 4, 5]	31	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7652.364	7669	7835	7835	7607	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.30435949392531	0.5	max	2	reduce_on_plateau	20	['0.9969703977074292', '0.922335474761521']	0.0001926094116596915	adam	10	+em	7652.364	37262.0	0.6445164899142685	0.7205333394216829	19	0.7807736959730027	7235	7835	7835	5183	1.9766424671482279	0.5872441466226783	0.6855786024954623	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6404919583727531	0.63519394512772	0.7417286729968713	2.9770165793654058	0.5105014191106906	0.5976348155156103	10000	glove
17	6	0.011825922421948912	0.013528855250709555	0.04752557695316062	9.761592134946053	0.004635761589403974	0.021570482497634817	utf-8	[260]	[259]	5	characters	True	single_id	squad	15	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1218043667211478	True	0.17844101352148978	370	2544	1	lstm	2	True	0.30756052974318143	318	250	2	lstm	x,y,x*y	636	636	linear	True	0.2586053846329599	428	4764	2	lstm	0.2050672270647057	36	262	36	[1, 2, 3, 4, 5]	30	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7702.324	8095	7035	8007	7287	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.26300171240015	0.5	max	2	reduce_on_plateau	20	['0.9708053867363957', '0.9805640362727092']	0.07265151582654962	adam	10	+em	7702.324	32209.000000000004	0.0005936140823525383	0.008550325916962523	15	0.06505638934590988	4717	7035	5121	7287	10.181619384103714	0.00025114441945684314	0.0120206851676389	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.01173131504257332	0.01315042573320719	0.048823319064693546	9.761242986987831	0.005203405865657522	0.020813623462630087	10000	glove
18	0	0.012677388836329235	0.01381267738883633	0.04559855481028758	9.761679691193503	0.005203405865657522	0.021475875118259224	utf-8	[260]	[259]	5	characters	True	single_id	squad	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.23182577620610806	True	0.12476185959039587	239	1072	3	lstm	3	True	0.08170738297451541	134	172	2	lstm	x,y,x*y	268	268	linear	True	0.46775149392032206	314	2506	3	lstm	0.0504149148491112	47	262	47	[1, 2, 3, 4]	18	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7653.76	8095	7031	5191	5739	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.850849247632453	0.5	max	2	reduce_on_plateau	20	['0.9417739869511793', '0.9108410406454478']	0.02317768657830682	adam	10	+em	7653.76	18935.0	0.0005936140823525383	0.008287765842075823	9	0.06640454617239425	4717	7031	5191	5739	9.81650765127243	0.00033105400746583866	0.015616616628043698	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.012677388836329235	0.01381267738883633	0.04559855481028758	9.763412665310858	0.005203405865657522	0.021475875118259224	10000	glove
19	19	0.11835383159886471	0.1880794701986755	0.22668467602035744	6.737420802758429	0.09536423841059603	0.1562913907284768	utf-8	[260]	[259]	5	characters	True	single_id	squad	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1585914748008304	True	0.43926818642419313	477	824	1	lstm	1	True	0.025323862471020142	103	296	3	lstm	x,y,x*y	206	206	linear	True	0.3789296527604806	247	3686	1	lstm	0.01898453795053512	43	262	43	[1, 2, 3, 4]	49	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7666.912	7825	7035	8007	7287	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.648719738633055	0.5	max	2	reduce_on_plateau	20	['0.9552838598193399', '0.914179929228168']	2.252887892887867e-06	adam	10	+em	7666.912	30683.000000000004	0.09569743946848708	0.1801276270277058	19	0.19670906680313013	4717	4401	6603	4629	6.813840127317873	0.0875580771469994	0.14948800785397093	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.11835383159886471	0.1880794701986755	0.22668467602035744	6.737420802758429	0.09536423841059603	0.1562913907284768	10000	glove
